Img_Time(Sec),IMU_Time(Sec),Roll(rad),Pitch(rad),Yaw(rad)
0.00000,0.00000,0.10835,-0.00588,3.05710
0.01026,0.00271,0.10830,-0.00604,3.05674
0.01667,0.02437,0.10832,-0.00604,3.05674
0.02228,0.02437,0.10832,-0.00604,3.05674
0.03476,0.03284,0.10836,-0.00606,3.05669
0.03875,0.03284,0.10836,-0.00606,3.05669
0.15536,0.15591,0.10835,-0.00611,3.05653
0.31904,0.31447,0.10820,-0.00608,3.05640
0.49491,0.49715,0.10813,-0.00607,3.05638
0.64468,0.64731,0.10817,-0.00604,3.05618
0.81430,0.85590,0.10814,-0.00601,3.05618
0.97661,0.85590,0.10814,-0.00601,3.05618
1.14171,1.22525,0.10814,-0.00602,3.05619
1.32179,1.34914,0.10815,-0.00604,3.05613
1.47525,1.36314,0.10812,-0.00605,3.05604
1.68022,1.65643,0.10812,-0.00603,3.05588
1.80367,1.65643,0.10812,-0.00603,3.05588
2.01371,1.65643,0.10812,-0.00603,3.05588
2.18850,2.38868,0.10813,-0.00602,3.05590
2.30670,2.38868,0.10813,-0.00602,3.05590
2.49706,2.48212,0.10805,-0.00600,3.05558
2.63279,2.52221,0.10803,-0.00603,3.05547
2.84476,2.52221,0.10803,-0.00603,3.05547
2.96504,3.38832,0.10806,-0.00604,3.05547
3.13624,3.38832,0.10806,-0.00604,3.05547
3.30411,3.38832,0.10806,-0.00604,3.05547
3.51724,3.49571,0.10810,-0.00601,3.05523
3.62938,3.49571,0.10810,-0.00601,3.05523
3.79700,3.49571,0.10810,-0.00601,3.05523
3.96383,4.21475,0.10809,-0.00600,3.05521
4.13339,4.21475,0.10809,-0.00600,3.05521
4.31946,4.28222,0.10807,-0.00595,3.05512
4.46867,4.28222,0.10807,-0.00595,3.05512
4.62979,4.28222,0.10807,-0.00595,3.05512
4.79932,4.98776,0.10809,-0.00593,3.05508
4.96562,4.98776,0.10809,-0.00593,3.05508
5.13341,5.06802,0.10816,-0.00595,3.05477
5.34030,5.06802,0.10816,-0.00595,3.05477
5.46614,5.77418,0.10813,-0.00596,3.05479
5.63380,5.77418,0.10813,-0.00596,3.05479
5.79758,5.77426,0.10811,-0.00599,3.05476
5.96583,5.90745,0.10815,-0.00587,3.05483
6.13836,5.90745,0.10815,-0.00587,3.05483
6.29883,5.90745,0.10815,-0.00587,3.05483
6.48945,6.82706,0.10812,-0.00585,3.05476
6.64111,6.82706,0.10812,-0.00585,3.05476
6.79740,6.82706,0.10812,-0.00585,3.05476
6.96611,6.90711,0.10809,-0.00586,3.05460
7.13485,6.90711,0.10809,-0.00586,3.05460
7.32240,6.90711,0.10809,-0.00586,3.05460
7.46282,6.90711,0.10809,-0.00586,3.05460
7.63032,8.19986,0.10808,-0.00587,3.05463
7.80389,8.19986,0.10808,-0.00587,3.05463
7.96419,8.19986,0.10808,-0.00587,3.05463
8.13937,8.19986,0.10808,-0.00587,3.05463
8.32280,8.32022,0.10810,-0.00584,3.05468
8.46384,8.32022,0.10810,-0.00584,3.05468
8.64137,8.32022,0.10810,-0.00584,3.05468
8.79948,8.32022,0.10810,-0.00584,3.05468
8.98728,8.32022,0.10810,-0.00584,3.05468
9.14587,8.32022,0.10810,-0.00584,3.05468
9.31438,8.32022,0.10810,-0.00584,3.05468
9.46513,10.41238,0.10810,-0.00583,3.05460
9.63258,10.41238,0.10810,-0.00583,3.05460
9.79796,10.41238,0.10810,-0.00583,3.05460
9.96872,10.41238,0.10810,-0.00583,3.05460
10.15650,10.41238,0.10810,-0.00583,3.05460
10.30554,10.41238,0.10810,-0.00583,3.05460
10.46515,10.49233,0.10810,-0.00591,3.05458
10.63163,10.62567,0.10799,-0.00588,3.05433
10.79872,10.62567,0.10799,-0.00588,3.05433
10.98145,10.62567,0.10799,-0.00588,3.05433
11.13128,10.62567,0.10799,-0.00588,3.05433
11.32566,10.62567,0.10799,-0.00588,3.05433
11.46308,10.62567,0.10799,-0.00588,3.05433
11.63053,10.62567,0.10799,-0.00588,3.05433
11.80033,12.71827,0.10802,-0.00587,3.05427
11.96621,12.71827,0.10802,-0.00587,3.05427
12.13732,12.71827,0.10802,-0.00587,3.05427
12.29968,12.71827,0.10802,-0.00587,3.05427
12.47782,12.71827,0.10802,-0.00587,3.05427
12.65019,12.71827,0.10802,-0.00587,3.05427
12.79933,12.81154,0.10795,-0.00587,3.05423
12.96492,12.89152,0.10794,-0.00585,3.05405
13.13175,12.89152,0.10794,-0.00585,3.05405
13.29679,12.89152,0.10794,-0.00585,3.05405
13.48097,12.89152,0.10794,-0.00585,3.05405
13.63387,12.89152,0.10794,-0.00585,3.05405
13.79762,12.89152,0.10794,-0.00585,3.05405
13.96750,14.87760,0.10793,-0.00585,3.05408
14.13493,14.87760,0.10793,-0.00585,3.05408
14.31298,14.87760,0.10793,-0.00585,3.05408
14.46771,14.87760,0.10793,-0.00585,3.05408
14.63112,14.87760,0.10793,-0.00585,3.05408
14.79668,14.87760,0.10793,-0.00585,3.05408
14.88630,14.87764,0.10790,-0.00588,3.05418
14.88630,14.91747,0.10793,-0.00589,3.05413
15.07912,14.97094,0.10793,-0.00592,3.05404
15.21390,14.97094,0.10793,-0.00592,3.05404
15.37813,14.97094,0.10793,-0.00592,3.05404
15.55407,14.97094,0.10793,-0.00592,3.05404
15.75552,14.97094,0.10793,-0.00592,3.05404
15.87317,14.97094,0.10793,-0.00592,3.05404
16.07936,17.05000,0.10793,-0.00593,3.05401
16.20566,17.05000,0.10793,-0.00593,3.05401
16.37456,17.05000,0.10793,-0.00593,3.05401
16.58908,17.05000,0.10793,-0.00593,3.05401
16.70208,17.05000,0.10793,-0.00593,3.05401
16.90859,17.05000,0.10793,-0.00593,3.05401
17.04055,17.05000,0.10793,-0.00593,3.05401
17.20074,17.25007,0.10785,-0.00597,3.05394
17.38471,17.29004,0.10783,-0.00603,3.05391
17.57219,17.29004,0.10783,-0.00603,3.05391
17.69654,18.05362,0.10782,-0.00603,3.05391
17.90716,18.05362,0.10782,-0.00603,3.05391
18.03405,18.05362,0.10782,-0.00603,3.05391
18.19360,18.19047,0.10776,-0.00605,3.05361
18.38174,18.39302,0.10771,-0.00600,3.05193
18.52276,18.51459,0.11029,-0.00858,3.05410
18.69149,18.69080,0.09807,-0.05722,-3.08960
18.85970,18.85142,0.09716,-0.05743,-3.08857
19.02154,19.02218,0.09853,-0.06044,-3.08782
19.18657,19.18326,0.09644,-0.05985,-3.08904
19.35505,19.35340,0.09743,-0.05951,-3.08828
19.51673,19.55508,0.09941,-0.05942,-3.08683
19.68546,19.68813,0.09903,-0.05720,-3.08792
19.84924,19.84730,0.09501,-0.05359,-3.08894
20.01377,20.01381,0.09791,-0.05727,-3.08619
20.18148,20.19150,0.09878,-0.05777,-3.08554
20.36226,20.36505,0.09434,-0.05746,-3.08671
20.51097,20.50153,0.09273,-0.05779,-3.08683
20.67868,20.67846,0.09058,-0.06102,-3.08806
20.84142,20.82258,0.08533,-0.06019,-3.08850
21.01055,20.98302,0.08652,-0.06121,-3.08662
21.21224,21.25002,0.08918,-0.06116,-3.08669
21.33828,21.26871,0.09061,-0.05889,-3.08610
21.50955,21.55457,0.09439,-0.06322,-3.08274
21.71287,21.71842,0.09624,-0.06486,-3.08232
21.83590,21.86164,0.09691,-0.06550,-3.08135
22.00428,22.03642,0.10332,-0.06668,-3.08812
22.20775,22.21073,0.09215,-0.04276,3.13847
22.33125,22.33257,0.09164,-0.04201,3.13644
22.51286,22.50938,0.09059,-0.03586,3.09840
22.66285,22.65927,0.09391,-0.03577,3.09607
22.82956,22.83471,0.09329,-0.03640,3.09528
22.99687,22.99679,0.09379,-0.03681,3.09670
23.16887,23.17131,0.09698,-0.03545,3.09525
23.32540,23.32261,0.09564,-0.03077,3.07428
23.51833,23.52120,0.09386,-0.02575,3.04720
23.65622,23.65933,0.09445,-0.02065,3.03400
23.85470,23.85906,0.09717,-0.02692,3.02911
23.98994,23.98991,0.09595,-0.02860,3.02861
24.15646,24.15663,0.09446,-0.02847,3.03077
24.32235,24.31907,0.09486,-0.02931,3.03373
24.48406,24.47857,0.09617,-0.02999,3.03537
24.65323,24.65834,0.09753,-0.03036,3.03665
24.81704,24.82294,0.09902,-0.03180,3.03756
24.99169,24.99024,0.10039,-0.03258,3.04039
25.15295,25.14724,0.10190,-0.03299,3.04144
25.31273,25.30970,0.10158,-0.03195,3.04197
25.47811,25.48173,0.10017,-0.03068,3.04351
25.64295,25.64903,0.09958,-0.03062,3.04595
25.81180,25.80900,0.10210,-0.03116,3.04780
25.97442,25.97089,0.10440,-0.02962,3.04972
26.14076,26.14095,0.10258,-0.02948,3.05093
26.30484,26.30053,0.10309,-0.03072,3.05313
26.47043,26.47137,0.10900,-0.03307,3.05681
26.63938,26.64398,0.11049,-0.03518,3.05805
26.80480,26.80904,0.10635,-0.03624,3.05880
26.97149,26.96707,0.10438,-0.03553,3.06014
27.13652,27.14193,0.10671,-0.03493,3.06364
27.29866,27.30144,0.10923,-0.03395,3.06566
27.46765,27.47483,0.10764,-0.03403,3.06662
27.63282,27.63394,0.10508,-0.03042,3.06850
27.79679,27.80118,0.10793,-0.02975,3.07210
27.96876,27.97336,0.11007,-0.03041,3.07450
28.15700,28.15970,0.10716,-0.03048,3.07594
28.29531,28.29550,0.10513,-0.02971,3.07772
28.46042,28.46243,0.10829,-0.03204,3.08132
28.62972,28.63104,0.11079,-0.03346,3.08265
28.80202,28.79843,0.11000,-0.03410,3.08510
28.96842,28.97108,0.11072,-0.03195,3.08849
29.17197,29.17344,0.11246,-0.03437,3.09092
29.29484,29.29012,0.11107,-0.03629,3.09097
29.46126,29.46135,0.10999,-0.03807,3.09116
29.62693,29.62331,0.10896,-0.03566,3.09289
29.79547,29.79095,0.10802,-0.03385,3.09465
29.96464,29.96327,0.10874,-0.03452,3.09553
30.13192,30.13278,0.10910,-0.03544,3.09706
30.29513,30.29236,0.10936,-0.03354,3.09959
30.46013,30.46098,0.11124,-0.03232,3.10169
30.62835,30.62500,0.11160,-0.03296,3.10087
30.79378,30.78917,0.11000,-0.03139,3.10220
30.79378,30.95287,0.10725,-0.02801,3.10293
30.95815,30.96309,0.10724,-0.02791,3.10307
31.13615,31.13766,0.10561,-0.02970,3.10371
31.28989,31.29358,0.10487,-0.03293,3.10387
31.45901,31.45294,0.10404,-0.03372,3.10559
31.62670,31.62642,0.10549,-0.03222,3.10781
31.79242,31.79062,0.10658,-0.03388,3.10817
31.95777,31.96194,0.10674,-0.03880,3.10750
32.15075,32.15127,0.10634,-0.03959,3.10751
32.29236,32.29420,0.10735,-0.03728,3.10826
32.45940,32.46569,0.10765,-0.03464,3.11233
32.62668,32.62939,0.10662,-0.03592,3.12290
32.79402,32.79233,0.10613,-0.03281,3.14127
32.95746,32.96036,0.10656,-0.02503,-3.12313
33.12673,33.12428,0.10563,-0.02083,-3.10434
33.29004,33.28886,0.10153,-0.01975,-3.08302
33.45680,33.45306,0.09845,-0.01794,-3.06236
33.62460,33.62814,0.09653,-0.01441,-3.03913
33.79177,33.79096,0.09597,-0.01220,-3.02049
33.95919,33.95292,0.09630,-0.00987,-3.00801
34.12395,34.12581,0.09566,-0.00985,-3.00611
34.29017,34.29691,0.09384,-0.01102,-3.00394
34.47057,34.46607,0.09529,-0.01217,-3.00491
34.62679,34.62748,0.09582,-0.01485,-3.00748
34.81567,34.81473,0.09316,-0.02035,-3.00948
34.95940,34.96125,0.08892,-0.02407,-3.01050
35.12931,35.13052,0.08581,-0.02735,-3.01119
35.29076,35.28742,0.08440,-0.02801,-3.01133
35.47740,35.47971,0.08191,-0.03018,-3.01277
35.62336,35.62581,0.07966,-0.03514,-3.01479
35.79215,35.79097,0.08020,-0.04187,-3.01419
35.95870,35.95880,0.08079,-0.04325,-3.01360
36.12328,36.12144,0.07922,-0.04326,-3.01487
36.29129,36.29601,0.07797,-0.04586,-3.01571
36.45766,36.45875,0.07821,-0.04770,-3.01586
36.62758,36.63215,0.08115,-0.04704,-3.01455
36.79559,36.79178,0.08274,-0.04743,-3.01424
36.95713,36.94862,0.08160,-0.04981,-3.01695
37.14002,37.13701,0.08179,-0.05438,-3.01634
37.29002,37.28786,0.08408,-0.05836,-3.01494
37.45772,37.46298,0.08350,-0.06066,-3.01516
37.65347,37.65470,0.08029,-0.06363,-3.01774
37.79393,37.79304,0.08046,-0.06672,-3.01779
37.95794,37.95812,0.08330,-0.07038,-3.01571
38.12562,38.12274,0.08511,-0.07221,-3.01866
38.29214,38.28967,0.08182,-0.07187,-3.02864
38.46085,38.46611,0.08171,-0.07142,-3.03635
38.62731,38.63183,0.08421,-0.07377,-3.04449
38.79476,38.79447,0.08080,-0.07007,-3.05945
38.96141,38.96969,0.07874,-0.06621,-3.07617
39.14133,39.13882,0.07492,-0.05956,-3.09753
39.29521,39.29800,0.07411,-0.05861,-3.11160
39.45721,39.45965,0.07121,-0.05159,-3.13137
39.62719,39.63111,0.07295,-0.04837,3.13709
39.79256,39.79361,0.07579,-0.04242,3.12001
39.92427,39.92870,0.07375,-0.03552,3.10424
40.04418,40.04429,0.07369,-0.03325,3.09434
40.21207,40.20914,0.07589,-0.02905,3.07766
40.37912,40.37645,0.07960,-0.02343,3.06296
40.54347,40.55192,0.08141,-0.02341,3.04606
40.74936,40.74792,0.08104,-0.02265,3.02641
40.87594,40.86778,0.08255,-0.02064,3.01571
41.08995,41.08587,0.08798,-0.01851,2.99730
41.20448,41.20595,0.08858,-0.02003,2.98675
41.36879,41.37149,0.08788,-0.02070,2.97539
41.53660,41.53167,0.09150,-0.02492,2.97534
41.70556,41.70384,0.09338,-0.02977,2.97569
41.86700,41.88025,0.09300,-0.03109,2.97897
42.03108,42.02824,0.09549,-0.03351,2.98153
42.19888,42.20013,0.09885,-0.03576,2.98648
42.36353,42.36362,0.09844,-0.03799,2.98808
42.56266,42.55710,0.09849,-0.04147,2.99085
42.69503,42.69377,0.10135,-0.04443,2.99312
42.90377,42.92719,0.10447,-0.04530,2.99588
43.02527,43.02868,0.10658,-0.04504,2.99873
43.19576,43.19967,0.10325,-0.04880,2.99899
43.40568,43.40741,0.10164,-0.05295,3.00298
43.52054,43.55117,0.10203,-0.05321,3.00350
43.69245,43.70583,0.10300,-0.05429,3.00640
43.85937,43.85756,0.10023,-0.05723,3.00715
44.01877,44.01001,0.09585,-0.05950,3.01164
44.23974,44.26184,0.10022,-0.05621,3.02827
44.34967,44.31824,0.10563,-0.05290,3.04457
44.52746,44.46703,0.10562,-0.05012,3.06032
44.67922,44.62427,0.10361,-0.04657,3.07767
44.84746,44.89303,0.10311,-0.04403,3.09242
45.01120,45.05590,0.09932,-0.04235,3.10514
45.23686,45.23823,0.09171,-0.03455,3.13245
45.34439,45.36539,0.09150,-0.03425,3.13347
45.51143,45.51234,0.09012,-0.03263,-3.13304
45.67273,45.67130,0.08941,-0.03138,-3.11393
45.84265,45.83807,0.08539,-0.03163,-3.10114
46.00444,46.00675,0.08362,-0.02992,-3.08901
46.17604,46.14953,0.08455,-0.02934,-3.07416
46.33691,46.29279,0.08616,-0.03019,-3.07297
46.54020,46.59794,0.08714,-0.02973,-3.07165
46.66764,46.61300,0.08828,-0.03006,-3.07298
46.83420,46.82826,0.08806,-0.03301,-3.07479
46.83420,47.08059,0.08273,-0.03507,-3.05967
47.04631,47.08059,0.08273,-0.03507,-3.05967
47.16485,47.10415,0.07873,-0.03792,-3.04379
47.33289,47.39236,0.08104,-0.04145,-3.03805
47.49906,47.53772,0.07818,-0.04228,-3.03871
47.67892,47.69757,0.07590,-0.04012,-3.04017
47.83186,47.83996,0.07379,-0.04201,-3.04182
48.03670,48.03735,0.07813,-0.04575,-3.04403
48.17752,48.17539,0.07817,-0.04376,-3.04534
48.32417,48.32708,0.07743,-0.04362,-3.04511
48.49246,48.49192,0.07862,-0.04626,-3.04506
48.65754,48.66194,0.08080,-0.04683,-3.04445
48.82605,48.83103,0.07819,-0.04565,-3.04610
48.99054,48.98932,0.07508,-0.04409,-3.04958
49.15429,49.15407,0.07251,-0.04850,-3.04976
49.31805,49.31237,0.07128,-0.05223,-3.05027
49.48409,49.47964,0.06785,-0.05416,-3.05212
49.65172,49.65331,0.06312,-0.05816,-3.05374
49.85232,49.85415,0.06227,-0.06259,-3.05278
49.98364,49.98644,0.06256,-0.06355,-3.05290
50.14694,50.15055,0.06365,-0.06437,-3.05266
50.31060,50.31369,0.06342,-0.06540,-3.05414
50.47733,50.47771,0.06222,-0.06685,-3.05483
50.64290,50.64395,0.06613,-0.07014,-3.05318
50.82339,50.82485,0.06924,-0.07322,-3.05483
51.02080,51.01593,0.06600,-0.07346,-3.05587
51.17494,51.17204,0.06303,-0.07216,-3.05670
51.30417,51.30661,0.06272,-0.07503,-3.05491
51.47218,51.47252,0.06390,-0.07657,-3.05409
51.64137,51.64460,0.06347,-0.07628,-3.05461
51.80276,51.80191,0.06261,-0.07722,-3.05419
51.99369,51.99016,0.06616,-0.07982,-3.05260
52.13348,52.13246,0.06893,-0.08083,-3.05179
52.29759,52.29312,0.07024,-0.08262,-3.05185
52.46585,52.47311,0.07163,-0.08651,-3.05087
52.63287,52.63732,0.07127,-0.08978,-3.04981
52.79792,52.79397,0.07190,-0.09340,-3.04823
53.00577,53.00139,0.07560,-0.09801,-3.04590
53.12858,53.13094,0.07710,-0.10088,-3.04485
53.29454,53.28949,0.07700,-0.10118,-3.04458
53.45967,53.46802,0.07659,-0.10283,-3.04566
53.62973,53.62957,0.07483,-0.10517,-3.04405
53.79542,53.80022,0.07342,-0.10292,-3.04251
53.96013,53.95848,0.07483,-0.10034,-3.03942
54.12678,54.12671,0.07849,-0.10229,-3.03747
54.29381,54.29543,0.07836,-0.10541,-3.03619
54.46139,54.45838,0.07617,-0.10531,-3.03647
54.63366,54.63631,0.07598,-0.10588,-3.04019
54.79394,54.79371,0.07652,-0.10536,-3.05453
54.96280,54.96082,0.07719,-0.09933,-3.07761
55.12826,55.12619,0.07680,-0.09357,-3.10178
55.29839,55.29593,0.07521,-0.09041,-3.12844
55.46195,55.46576,0.06468,-0.07326,3.12292
55.63110,55.62904,0.05500,-0.06138,3.09773
55.79609,55.79471,0.05369,-0.05146,3.07211
55.96179,55.96006,0.05473,-0.04031,3.04607
56.12940,56.13477,0.06298,-0.03305,3.02216
56.29316,56.29125,0.07074,-0.02208,3.00085
56.46326,56.46783,0.08062,-0.01541,2.97966
56.63132,56.63796,0.08755,-0.01011,2.96098
56.82748,56.83311,0.08925,-0.00861,2.94454
56.96349,56.97265,0.09197,-0.01737,2.94709
57.12801,57.12715,0.09441,-0.02366,2.94893
57.29323,57.29439,0.09430,-0.02752,2.95261
57.46012,57.46331,0.08791,-0.03653,2.95604
57.62884,57.62812,0.08103,-0.04464,2.96013
57.79797,57.79257,0.08084,-0.04646,2.96331
57.95989,57.96365,0.08244,-0.05087,2.96675
58.12782,58.12455,0.08197,-0.05205,2.96958
58.29352,58.29080,0.08341,-0.05353,2.97133
58.46267,58.45728,0.08452,-0.05718,2.97379
58.63298,58.63383,0.08663,-0.06386,2.97536
58.79382,58.78926,0.08860,-0.06772,2.97631
58.96287,58.95346,0.08904,-0.06858,2.97870
59.12789,59.15793,0.09080,-0.06878,2.98064
59.31310,59.31099,0.08734,-0.06872,2.98147
59.46310,59.46375,0.08487,-0.06884,2.98309
59.62967,59.63393,0.08549,-0.06783,2.98355
59.79773,59.79817,0.08892,-0.06599,2.98893
59.96025,59.95230,0.08961,-0.06773,2.99017
60.14496,60.14201,0.08851,-0.07049,2.99618
60.29408,60.29678,0.08948,-0.06766,3.00403
60.46207,60.46751,0.09277,-0.06287,3.01776
60.63145,60.62993,0.09582,-0.06130,3.02868
60.79465,60.79788,0.09748,-0.05916,3.03217
60.96400,60.96988,0.09521,-0.05773,3.03395
61.12738,61.12265,0.09428,-0.05622,3.03523
61.29439,61.29103,0.09441,-0.05584,3.03752
61.46147,61.46349,0.09462,-0.05341,3.03833
61.62914,61.62396,0.09222,-0.05158,3.03984
61.80714,61.81226,0.09182,-0.04801,3.04252
61.96069,61.95038,0.09433,-0.04677,3.04456
62.14774,62.14558,0.09436,-0.04885,3.04589
62.29341,62.29576,0.09361,-0.04867,3.04674
62.46180,62.46316,0.09314,-0.04742,3.04907
62.62870,62.63270,0.09321,-0.04947,3.05189
62.79688,62.79763,0.09364,-0.05125,3.05358
62.96311,62.95874,0.09390,-0.05035,3.05517
62.96311,63.20080,0.09832,-0.04508,3.05899
63.13899,63.20080,0.09832,-0.04508,3.05899
63.29718,63.31287,0.09851,-0.04504,3.06102
63.46418,63.46364,0.09669,-0.04461,3.06475
63.63185,63.62809,0.09995,-0.04148,3.08154
63.79638,63.79332,0.10148,-0.03742,3.09741
63.97034,63.97518,0.10263,-0.03479,3.11317
64.12925,64.13344,0.09923,-0.03343,3.12843
64.29927,64.29769,0.09711,-0.02799,-3.13092
64.46848,64.46653,0.09630,-0.02440,-3.10891
64.62931,64.62788,0.09622,-0.02151,-3.08993
64.71839,64.71841,0.09682,-0.02105,-3.07939
64.89427,64.89431,0.09513,-0.01937,-3.05871
65.05618,65.05961,0.09103,-0.01900,-3.03814
65.21832,65.21336,0.08565,-0.01889,-3.01673
65.39058,65.25104,0.08462,-0.01925,-3.01302
65.54500,65.79269,0.08437,-0.01932,-3.01220
65.71253,65.79269,0.08437,-0.01932,-3.01220
